id,description,category,standard,active
278.77.6.5.03,ESCISION TUMOR MALIGNO EN FEMUR,Cirugía,PDSS 10.0,1
279.77.8.3.06,RESECCION DE CABEZA DE RADIO,Cirugía,PDSS 10.0,1
280.78.6.4.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN CARPIANOS O METACARPIANOS (UNO O MAS) +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
281.78.6.9.20,EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUESOS PELVIANOS +,Cirugía,PDSS 10.0,1
282.78.6.9.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE MANO +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
283.78.6.3.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN RADIO O CUBITO +,Cirugía,PDSS 10.0,1
284.78.6.6.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN ROTULA +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
285.78.6.9.35,"EXTRACCION DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL, VIA POSTERIOR+",Cirugía,PDSS 10.0,1
286.78.6.0.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUESO NO ESPECIFICADO +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
287.78.6.8.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN TARSIANOS O METATARSIANOS (UNO O MAS) +,Cirugía,PDSS 10.0,1
288.80.0.2.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN CODO POR ARTROTOMIA +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
289.78.6.7.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN TIBIA O PERONE +,Cirugía,PDSS 10.0,1
290.78.6.5.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN FEMUR +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
291.78.6.9.10,EXTRACCION DE DISPOSITIVO IMPLANTADO EN FALANGES (UNO O MAS) DE PIE +,Cirugía,PDSS 10.0,1
292.78.6.2.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN HUMERO +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
293.78.6.1.01,"EXTRACCION DE DISPOSITIVO IMPLANTADO EN ESCAPULA, CLAVICULA O TORAX [COSTILLAS Y ESTERNON] +",Cirugía,PDSS 10.0,1
294.78.6.9.30,"EXTRACCION DE DISPOSITIVO IMPLANTADO EN COLUMNA VERTEBRAL, VIA ANTERIOR+",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
295.79.0.4.02,REDUCCION CERRADA DE FRACTURA SIN FIJACION DE FRACTURA DE METACARPIANOS (UNO O MAS) +,Cirugía,PDSS 10.0,1
296.79.0.7.02,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FRACTURA DE TIBIA Y PERONE,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
297.79.0.9.32,REDUCCION CERRADA DE FRACTURA COLUMNA VERTEBRAL [DORSAL O LUMBAR] E INMOVILIZACION,Cirugía,PDSS 10.0,1
298.79.0.9.02,REDUCCION CERRADA DE FRACTURA SIN FIJACION INTERNA DE FALANGES DE PIE (UNA O MAS),Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
299.79.1.1.00,"REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE ESCAPULA, CLAVICULA O TORAX (COSTILLAS Y ESTERNON) SOD +",Cirugía,PDSS 10.0,1
300.79.1.2.01,REDUCCION CERRADA DE FRACTURA CON FIJACION INTERNA DE HUMERO EPIFISIS O DIAFISIS PERCUTANEA CON PINES,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
301.79.1.5.01,REDUCCION CERRADA CON FIJACION INTERNA DE CUELLO DE FEMUR O INTERTROCANTÉRICA,Cirugía,PDSS 10.0,1
302.79.1.8.01,REDUCCION CERRADA CON FIJACION PERCUTANEA FRACTURA ASTRÁGALO O CALCANEO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
304.79.2.1.02,REDUCCION ABIERTA SIN FIJACION INTERNA DE FRACTURA DE ESCAPULA O CLAVICULA,Cirugía,PDSS 10.0,1
305.79.2.1.01,REDUCCION ABIERTA SIN FIJACION INTERNA DE FRACTURA DE UNA O MAS COSTILLAS,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
306.79.2.7.01,REDUCCION ABIERTA SIN FIJACION INTERNA DE FRACTURA DE TIBIA O PERONE,Cirugía,PDSS 10.0,1
307.79.2.9.02,REDUCCION ABIERTA DE FRACTURA SIN FIJACION INTERNA DE FALANGES DE PIE,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
308.79.3.2.10,REDUCCION ABIERTA DE FRACTURA EN DIAFISIS DE HUMERO CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS],Cirugía,PDSS 10.0,1
309.79.3.3.02,REDUCCION ABIERTA DE FRACTURA EN SEGMENTO PROXIMAL DE CUBITO O DE OLECRANON CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS],Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
310.79.3.3.04,REDUCCION ABIERTA DE FRACTURA EN SEGMENTO PROXIMAL DE RADIO (CUPULA RADIAL) CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS],Cirugía,PDSS 10.0,1
311.79.3.3.07,REDUCCION ABIERTA DE FRACTURA EN DIÁFISIS DE CUBITO Y RADIO CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS],Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
312.79.3.4.01,REDUCCION ABIERTA DE FRACTURA DE HUESOS DE CARPO (UNA O MAS) CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS] +,Cirugía,PDSS 10.0,1
313.79.3.4.02,REDUCCION ABIERTA DE FRACTURA DE METACARPIANOS (UNA O MAS) CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS],Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
314.79.3.5.01,"REDUCCION ABIERTA DE FRACTURA EN FEMUR (CUELLO, INTERTROCANTERICA, SUPRACONDILEA) CON FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS]",Cirugía,PDSS 10.0,1
315.79.3.7.02,REDUCCION ABIERTA DE FRACTURA EN TIBIA CON FIJACION INTERNA DISPOSITIVOS DE FIJACION U OSTEOSINTESIS,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
316.79.3.9.01,REDUCCION ABIERTA DE FRACTURA EN FALANGES DE MANO (UNA O MAS) CON FIJACION INTERNA,Cirugía,PDSS 10.0,1
317.79.3.9.02,REDUCCION ABIERTA DE FRACTURA EN FALANGES DE PIE (UNA O MAS) CON FIJACION INTERNA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
318.79.3.9.20,"REDUCCION ABIERTA DE FRACTURA EN PELVIS [ACETABULO, REBORDE ANTERIOR O POSTERIOR] CON FIJACION INTERNA (DISPOSITIVOS DE FIJACION U OSTEOSINTESIS)",Cirugía,PDSS 10.0,1
319.79.4.1.01,REDUCCION CERRADA DE EPIFISIS SEPARADA EN HUMERO SIN FIJACION,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
320.79.5.1.01,REDUCCION ABIERTA SIN FIJACION INTERNA DE EPÍFISIS SEPARADA DE HUMERO +,Cirugía,PDSS 10.0,1
321.79.6.4.00,LAVADO Y DESBRIDAMIENTO DE FRACTURAS EXPUESTAS DE FALANGES EN MANO SOD+,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
322.79.6.9.03,LAVADO Y DESBRIDAMIENTO DE FRACTURA EXPUESTA DE PELVIS,Cirugía,PDSS 10.0,1
323.79.7.1.00,REDUCCION CERRADA DE LUXACION EN HOMBRO SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
324.79.7.2.00,REDUCCION CERRADA DE LUXACION EN CODO SOD +,Cirugía,PDSS 10.0,1
325.79.7.3.00,REDUCCION CERRADA DE LUXACION EN MUÑECA SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
326.79.7.4.04,REDUCCION CERRADA DE LUXACION INTERFALANGICA (UNA O MAS),Cirugía,PDSS 10.0,1
327.79.7.6.01,REDUCCION CERRADA DE LUXACION TRAUMATICA DE RODILLA NCOC +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
328.79.7.6.02,REDUCCION CERRADA DE LUXACION TIBIOPERONERA PROXIMAL,Cirugía,PDSS 10.0,1
329.79.7.7.01,REDUCCION CERRADA DE LUXACION TRAUMATICA TOBILLO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
330.79.7.8.01,REDUCCION CERRADA DE LUXACION TARSO-METARSIANOS,Cirugía,PDSS 10.0,1
331.79.7.8.03,REDUCCION CERRADA DE LUXACIONES METATARSO-FALANGICAS O INTERFALANGICAS EN PIE,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
332.79.7.9.02,REDUCCION CERRADA DE LUXACION DE SACRO Y COCCIX,Cirugía,PDSS 10.0,1
333.79.8.7.01,REDUCCION ABIERTA DE LUXACION DE TOBILLO (TIBIOASTRAGALINA),Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
334.79.9.2.03,REDUCCION ABIERTA FRACTURA CODO SIN FIJACION INTERNA [DISPOSITIVOS DE FIJACION U OSTEOSINTESIS],Cirugía,PDSS 10.0,1
336.79.9.7.02,REDUCCION CERRADA DE LUXOFRACTURA DE CUELLO DE PIE O TOBILLO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
337.79.9.8.01,REDUCCION ABIERTA DE LUXOFRACTURA SIN FIJACION DE HUESOS DEL TARSO O METATARSO (UNO O MAS) +,Cirugía,PDSS 10.0,1
338.79.9.8.02,REDUCCION ABIERTA DE LUXOFRACTURA CON FIJACION DE HUESOS DEL TARSO O METATARSO (UNO O MAS) +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
339.80.4.6.00,"DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE RODILLA SOD",Cirugía,PDSS 10.0,1
340.80.4.7.01,"DIVISION DE CAPSULA, LIGAMENTO O CARTÍLAGO ARTICULAR DE TOBILLO POR ARTROSCOPIA",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
341.80.5.1.01,ESCISION DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VIA ANTERIOR,Cirugía,PDSS 10.0,1
342.80.5.1.02,ESCISION DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VIA POSTERIOR,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
343.80.5.1.21,ESCISION DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VIA ANTERIOR,Cirugía,PDSS 10.0,1
344.80.5.1.22,ESCISION DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VIA POSTERIOR,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
345.80.5.1.31,ESCISION DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VIA ANTERIOR,Cirugía,PDSS 10.0,1
346.80.5.1.32,ESCISION DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VIA POSTERIOR,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
347.80.5.1.34,DISCECTOMIA LUMBAR VIA POSTEROLATERAL CON O SIN FACECTOMIA EN DESCOMPRESION,Cirugía,PDSS 10.0,1
348.80.8.0.31,"DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE MUÑECA O PUÑO VIA ABIERTA",Cirugía,PDSS 10.0,1
349.80.8.0.32,"DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE MUÑECA POR ARTROSCOPIA",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
350.80.8.0.51,"DESBRIDAMIENTO, LAVADO Y LIMPIEZA DE ARTICULACION DE CADERA VIA ABIERTA",Cirugía,PDSS 10.0,1
351.81.0.2.02,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA ANTERIOR (INTERSOMATICA) O ANTEROLATERAL CON INSTRUMENTACION",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
352.81.0.3.02,"ARTRODESIS DE NIVEL C2 O POR DEBAJO, TECNICA POSTERIOR O POSTEROLATERAL CON INSTRUMENTACION SIMPLE",Cirugía,PDSS 10.0,1
353.81.0.4.02,ARTRODESIS DE LA REGION TORACICA O TORACOLUMBAR TECNICA ANTERIOR O ANTEROLATERAL INTERSOMATICA CON INSTRUMENTACION,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
354.81.0.6.02,"ARTRODESIS DE LA REGION LUMBAR O LUMBOSACRA, TECNICA ANTERIOR O ANTEROLATERAL (INTERSOMÁTICA) CON INSTRUMENTACION",Cirugía,PDSS 10.0,1
355.81.1.1.02,ARTRODESIS TIBIOTALAR POR ARTROSCOPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
356.81.1.7.02,ARTRODESIS DE ORTEJO UNO O MAS,Cirugía,PDSS 10.0,1
357.81.2.1.00,ARTRODESIS DE CADERA SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
359.81.2.3.01,ARTRODESIS DE HOMBRO VIA ABIERTA,Cirugía,PDSS 10.0,1
360.81.2.4.00,ARTRODESIS DE CODO SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
361.81.2.5.01,ARTRODESIS RADIOCARPIANA SIN INJERTO OSEO,Cirugía,PDSS 10.0,1
362.81.2.9.07,ARTRODESIS SACROILIACA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
363.81.4.7.11,"SUTURA DE MENISCO MEDIAL O LATERAL, ABIERTA",Cirugía,PDSS 10.0,1
364.81.4.9.01,REPARACION AGUDA DE LIGAMENTOS DEL TOBILLO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
371.81.9.1.01,ASPIRACION ARTICULAR,Cirugía,PDSS 10.0,1
374.82.3.3.07,TENOSINOVECTOMIA [TIPO ENFERMEDAD DE QUERVAIN] NCOC +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
375.82.9.4.00,INYECCION DE SUSTANCIA TERAPEUTICA DENTRO DE BURSA DE MANO SOD,Cirugía,PDSS 10.0,1
376.82.9.5.00,INYECCION DE SUSTANCIA TERAPEUTICA DENTRO DE TENDON DE MANO SOD +,Cirugía,PDSS 10.0,1
377.83.1.4.03,ESCISION PARCIAL DE FASCIA,Cirugía,PDSS 10.0,1
378.83.4.9.50,"LIMPIEZA Y DESBRIDAMIENTO QUIRURGICOS DE MUSCULOS, TENDONES Y FASCIA EN PIE",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
379.83.9.9.08,"EXTRACCION DE CUERPO E XTRAÑO EN TEJIDOS BLANDOS DE PIERNA (MUSCULO, TENDON, SINOVIAL) +",Cirugía,PDSS 10.0,1
380.84.0.0.01,AMPUTACION CON COLGAJO CERRADO DE MIEMBRO SUPERIOR SITIO NO ESPECIFICADO,Cirugía,PDSS 10.0,1
381.84.1.0.01,AMPUTACION CON COLGAJO CERRADO DE MIEMBRO INFERIOR SITIO NO ESPECIFICADO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
382.85.2.1.00,RESECCION LOCAL DE LESION DE MAMA SOD +,Cirugía,PDSS 10.0,1
383.85.4.1.00,MASTECTOMIA SIMPLE UNILATERAL SOD +,Cirugía,PDSS 10.0,1
384.85.4.4.00,MASTECTOMIA SIMPLE AMPLIADA BILATERAL SOD,Cirugía,PDSS 10.0,1
385.85.4.2.00,MASTECTOMIA SIMPLE TOTAL BILATERAL SOD +,Cirugía,PDSS 10.0,1
386.85.4.3.01,MASTECTOMIA SIMPLE CON ESCISION DE GANGLIOS LINFATICOS REGIONALES,Cirugía,PDSS 10.0,1
387.86.1.1.01,DRENAJE DE COLECCION SUPERFICIAL DE PIEL Y/O TEJIDO CELULAR SUBCUTANEO POR INCISION O ASPIRACION +,Cirugía,PDSS 10.0,1
388.86.1.1.03,DRENAJE DE HEMATOMA SUBUNGUEAL POR INCISION O ASPIRACION +,Cirugía,PDSS 10.0,1
389.86.2.7.01,ONICECTOMIA +,Cirugía,PDSS 10.0,1
390.86.3.1.01,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION, FULGURACION O CRIOTERAPIA EN AREA GENERAL, HASTA SEIS LESIONES",Cirugía,PDSS 10.0,1
393.86.3.1.05,"RESECCION DE LESIONES CUTANEAS POR CAUTERIZACION, FULGURACION O CRIOTERAPIA EN AREA ESPECIAL, MAS DE DIEZ LESIONES",Cirugía,PDSS 10.0,1
394.86.5.1.01,"SUTURA DE HERIDA UNICA, EN AREA GENERAL",Cirugía,PDSS 10.0,1
395.86.5.1.02,SUTURA DE HERIDA MULTIPLE EN AREA GENERAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
396.86.5.2.01,SUTURA DE HERIDA UNICA DE CARA NCOC +,Emergencia,PDSS 10.0,1
397.86.5.2.03,"SUTURA DE HERIDA UNICA DE PLIEGUES DE FLEXION, GENITALES, MANOS Y PIES +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
398.86.5.2.08,"SUTURA DE AVULSION EN PABELLON AURICULAR, NARIZ, LABIOS, PARPADOS O GENITALES +",Cirugía,PDSS 10.0,1
402.93.4.6.00,TRACCION CUTANEA DE MIEMBROS SOD,Cirugía,PDSS 10.0,1
403.96.1.6.01,INSERCION DE CATETER (SONDA) EN URETRA,Cirugía,PDSS 10.0,1
404.96.5.2.00,LAVADO E IRRIGACION DE OIDOS SOD +,Cirugía,PDSS 10.0,1
405.97.4.1.00,EXTRACCION DE TUBO DE TORACOTOMIA O DE DRENAJE DE CAVIDAD PLEURAL SOD,Cirugía,PDSS 10.0,1
406.97.6.1.00,EXTRACCION DE TUBO DE PIELOSTOMIA Y NEFROSTOMIA SOD,Cirugía,PDSS 10.0,1
409.99.7.1.03,TOPICACION DE FLUOR EN GEL,Servicios Odontológicos,PDSS 10.0,1
410.99.7.1.04,TOPICACION DE FLUOR EN SOLUCION,Servicios Odontológicos,PDSS 10.0,1
411.99.7.3.10,CONTROL DE PLACA DENTAL NCOC,Servicios Odontológicos,PDSS 10.0,1
412.90.3.8.66,TRANSAMINASA GLUTAMICOPIRUVICA O ALANINO AMINO TRANSFERASA TGP-ALT,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
413.90.3.8.67,TRANSAMINASA GLUTAMICO OXALACETICA O ASPARTATO AMINO TRANSFERASA TGO-AST,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
414.90.3.1.05,ACIDO FOLICO FOLATOS EN SUERO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
415.90.3.8.01,ACIDO URICO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
418.90.4.1.03,HORMONA ADRENOCORTICOTROPICA [ACTH],Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
420.90.3.8.03,ALBUMINA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
421.90.3.8.61,PROTEINAS TOTALES DIFERENCIADAS ALBUMINA GLOBULINA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
422.90.3.4.02,ALDOLASA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
423.90.3.0.02,ALFA FETOPROTEINA AFP EN LIQUIDO AMNIOTICO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
424.90.8.4.01,ALFA 1 ANTITRIPSINA POR FENOTIPO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
425.90.6.3.15,ENTAMOEBA HISTOLITICA ANTIGENO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
426.90.3.8.06,AMILASA EN ORINA DE 24 H,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
427.90.3.8.05,AMILASA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
428.90.3.6.02,AMONIO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
429.90.6.2.24,HEPATITIS B DNA Carga Viral,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
430.90.6.2.22,HEPATITIS B ANTICUERPOS E ANTI-HBe,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
431.90.6.2.25,HEPATITIS C ANTICUERPO ANTI-HVC,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
433.90.6.4.07,"CARDIOLIPINA, ANTICUERPOS Ig A POR EIA +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
434.90.6.2.19,HEPATITIS A ANTICUERPOS TOTALES ANTI HVA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
435.90.6.2.18,HEPATITIS A ANTICUERPOS IgM ANTI HVA-M,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
436.90.6.2.23,HEPATITIS B ANTICUERPOS ANTI-HBs,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
438.90.6.0.01,ANTIESTREPTOLISINA “O” CUANTITATIVA POR NEFELOMETRIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
439.90.6.3.17,HEPATITIS B ANTIGENO DE SUPERFICIE AgHBs ANTIGENO AUSTRALIANO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
441.90.6.3.02,ANTIGENO P 24 VIH,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
443.90.3.7.03,VITAMINA B12,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
444.90.1.1.01,COLORACION ACIDO ALCOHOL RESISTENTE [ZIELH-NIELSEN] Y LECTURA O BACILOSCOPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
445.90.3.8.09,BILIRRUBINAS TOTAL Y DIRECTA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
446.90.3.8.56,NITROGENO UREICO BUN,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
447.90.3.8.57,NITROGENO UREICO [BUN] EN ORINA DE 24 H +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
450.90.6.6.05,ANTIGENO DE CANCER DE OVARIO [CA 125] +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
451.90.6.6.04,ANTIGENO DE CANCER DE MAMA [CA 15-3] +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
452.90.6.6.06,ANTIGENO DE CANCER DE TUBO DIGESTIVO [CA 19-9] +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
454.90.3.8.10,CALCIO POR COLORIMETRIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
455.90.3.8.11,CALCIO EN ORINA DE 24 H POR COLORIMETRIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
456.90.6.8.40,"VIH, CARGA VIRAL CUALQUIER TÉCNICA +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
458.90.6.6.03,ANTIGENO CARCINOEMBRION ARIO [ACE-CEA] +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
459.90.2.1.01,CELULAS LE,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
460.90.3.8.19,CREATIN QUINASA [FRACCION MB] POR ESPECTOFOTOMETRIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
461.90.3.8.21,CREATIN QUINASA TOTAL CK- CPK,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
462.90.6.0.19,CHLAMYDIA TRACHOMATIS ANTICUERPOS IgG,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
463.90.6.0.20,CHLAMYDIA TRACHOMATIS ANTICUERPOS IgM,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
464.90.3.8.13,CLORO CLORURO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
465.90.3.8.18,COLESTEROL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
466.90.3.8.15,COLESTEROL DE ALTA DENSIDAD HDL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
467.90.3.8.16,COLESTEROL DE BAJA DENSIDAD LDL ENZIMATICO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
468.90.3.4.20,COLINESTERASA SERICA [SEUDOCOLINESTERASA],Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
469.90.3.4.19,COLINESTERASA EN ERITROCITOS [VERDADERA O ACETILCOLINESTERASA] *,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
470.90.6.9.05,COMPLEMENTO SÉRICO C3 CUANTITATIVO POR IDR +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
471.90.6.9.07,COMPLEMENTO SÉRICO C4 CUANTITATIVO POR IDR +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
472.90.6.7.14,LINFOCITOS T CD4 POR CITOMETRÍA DE FLUJO +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
474.90.2.2.20,"RECUENTO DE PLAQUETAS, MÉTODO AUTOMÁTICO +",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
475.90.2.2.23,RECUENTO DE RETICULOCITOS METODO MANUAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
476.90.7.1.04,RECUENTO DE ADDIS +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
477.90.2.2.01,"COOMBS DIRECTO, PRUEBA CUALITATIVA",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
478.90.2.2.03,"COOMBS INDIRECTO, PRUEBA CUANTITATIVA",Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
